symbol,name,sector,bse_security_code,bse_industry,risk,return,beta,debtToEquity,grossMargins,ebitdaMargins,operatingMargins
AFFLE.BO,Affle (India) Limited,Communication Services,542752,Information Technology,0.15504141141572356,0.04496143887677465,1.241,14.319,0.25353,0.17115,0.15946999
ROUTE.BO,Route Mobile Limited,Communication Services,543228,Telecommunication,0.11216043465919032,0.018498056587631897,0.262,9.036,0.16486,0.12368,0.11417
TV18BRDCST.BO,TV18 Broadcast Limited,Communication Services,532800,"Media, Entertainment & Publication",0.13646980199049197,0.016282170884817822,0.718,6.195,0.21430999,-0.02716,-0.13832
JUSTDIAL.BO,Just Dial Limited,Communication Services,535648,Consumer Services,0.15373436438229668,0.005989632619761565,0.479,2.287,0.253,0.13077,0.14029
NETWORK18.BO,Network18 Media & Investments Limited,Communication Services,532798,"Media, Entertainment & Publication",0.14551311778304557,0.01811185390165661,0.719,12.832,0.20518999,-0.0368,-0.14747
RELIANCE.BO,Reliance Industries Limited,Energy,500325,"Oil, Gas & Consumable Fuels",0.07976201400305852,0.018898102678855274,0.648,36.1,0.34747002,0.17099,0.1224
ADANIENT.BO,Adani Enterprises Limited,Energy,512599,Metals & Mining,0.19712347995485752,0.04872742157310929,0.729,136.906,0.35821998,0.090179995,0.0789
ONGC.BO,Oil and Natural Gas Corporation Limited,Energy,500312,"Oil, Gas & Consumable Fuels",0.08872856086138593,0.006426447833580273,0.702,42.656,0.20898001,0.17882,0.14677
COALINDIA.BO,Coal India Limited,Energy,533278,"Oil, Gas & Consumable Fuels",0.08698858670059144,0.009886620601021672,0.251,8.954,0.82288,0.25429,0.23212999
IOC.BO,Indian Oil Corporation Limited,Energy,530965,"Oil, Gas & Consumable Fuels",0.09463681333942857,0.0208797227408686,0.725,67.495,0.15469,0.09399,0.110010006
BPCL.BO,Bharat Petroleum Corporation Limited,Energy,500547,"Oil, Gas & Consumable Fuels",0.09900459120499178,0.01956717796750943,0.915,79.365,0.15501,0.09519,0.11
HINDPETRO.BO,Hindustan Petroleum Corporation Limited,Energy,500104,"Oil, Gas & Consumable Fuels",0.11018514042839628,0.028159142108182957,0.753,128.755,0.09689999,0.0592,0.07332
PETRONET.BO,Petronet LNG Limited,Energy,532522,"Oil, Gas & Consumable Fuels",0.07064197035442535,0.015228427317162719,0.506,19.33,0.10962,0.09166,0.081379995
OIL.BO,Oil India Limited,Energy,533106,"Oil, Gas & Consumable Fuels",0.09338170189918389,0.010745507520616402,0.644,51.062,0.81931996,0.46637002,0.40341
MRPL.BO,Mangalore Refinery and Petrochemicals Limited,Energy,500109,"Oil, Gas & Consumable Fuels",0.1409696174626352,0.018977939375622085,0.983,119.079,0.11618,0.08903,0.101239994
CASTROLIND.BO,Castrol India Limited,Energy,500870,"Oil, Gas & Consumable Fuels",0.08517806349480508,0.005839005907929845,0.625,3.237,0.45961,0.22589001,0.2077
AEGISLOG.BO,Aegis Logistics Limited,Energy,500003,"Oil, Gas & Consumable Fuels",0.12801472506448786,0.03666599162204727,,,,,
LT.BO,Larsen & Toubro Limited,Industrials,500510,Construction,0.07905964145163849,0.01789739442504134,0.578,130.668,0.3783,0.12371001,0.11226
ADANIPORTS.BO,Adani Ports and Special Economic Zone Limited,Industrials,532921,Services,0.1010975709508029,0.022127209614940784,0.46,99.596,0.64822,0.58525,0.43723
SIEMENS.BO,Siemens Limited,Industrials,500550,Capital Goods,0.08322497152823678,0.020355598015170027,0.468,1.338,0.3156,0.1272,0.107030004
HAL.BO,Hindustan Aeronautics Limited,Industrials,541154,Capital Goods,0.112844768974555,0.03001430169326297,0.721,0.004,0.59853,0.19611,0.15824
ABB.BO,ABB India Limited,Industrials,500002,Capital Goods,0.09845264410979176,0.02272150068011622,0.606,0.778,0.35957,0.14468999,0.14741999
INDIGO.BO,InterGlobe Aviation Limited,Industrials,539448,Services,0.10106819960158946,0.01457563623271778,0.512,,0.30905,0.1486,0.08488
BEL.BO,Bharat Electronics Limited,Industrials,500049,Capital Goods,0.46436280007488634,0.10245546426020621,0.249,0.414,0.44099998,0.24124001,0.22597
HAVELLS.BO,Havells India Limited,Industrials,517354,Consumer Durables,0.08911179579876274,0.023093558565639927,0.55,3.892,0.31368,0.09397,0.07491
POLYCAB.BO,Polycab India Limited,Industrials,542652,Capital Goods,0.09943576595673304,0.04642955355906645,0.668,2.94,0.26002002,0.13847,0.12913
CGPOWER.BO,CG Power and Industrial Solutions Limited,Industrials,500093,Capital Goods,0.21512116321002006,0.03196132809643461,1.182,0.76,0.30301002,0.14631,0.14277
ASHOKLEY.BO,Ashok Leyland Limited,Industrials,500477,Capital Goods,0.12074458668974872,0.027271009201299122,0.759,306.526,0.32144,0.14745,0.14383
ASTRAL.BO,Astral Limited,Industrials,532830,Capital Goods,0.09671867044372434,0.03224164726647763,0.372,3.162,0.36551,0.16806,0.12575
IRCTC.BO,Indian Railway Catering & Tourism Corporation Limited,Industrials,542830,Consumer Services,0.13851090947540567,0.04012811070445618,0.437,2.347,0.39668,0.34387,0.35422
SUPREMEIND.BO,The Supreme Industries Limited,Industrials,509930,Capital Goods,0.09034423321993637,0.024420508438160952,0.564,0.95,0.30708998,0.15218,0.12315
CUMMINSIND.BO,Cummins India Limited,Industrials,500480,Capital Goods,0.09595320261970648,0.017876614294248947,0.781,4.564,0.33717,0.19869,0.20698
CONCOR.BO,Container Corporation of India Limited,Industrials,531344,Services,0.08926270981012287,0.01646994587231165,0.532,7.016,0.25654,0.20736,0.17922
HONAUT.BO,Honeywell Automation India Limited,Industrials,517174,Capital Goods,0.09020217613158292,0.02630144153213836,0.374,0.777,0.43624002,0.1304,0.112749994
BHEL.BO,Bharat Heavy Electricals Limited,Industrials,500103,Capital Goods,0.1414078058311867,0.014112135527180087,1.032,34.661,0.2909,-0.00464,-0.087340005
MAZDOCK.BO,Mazagon Dock Shipbuilders Limited,Industrials,543237,Capital Goods,0.181970220416528,0.08263172242606572,0.888,0.055,0.27523002,0.10687,0.08559
AIAENG.BO,AIA Engineering Limited,Industrials,532683,Capital Goods,0.07982328596868914,0.019991855173002695,0.427,7.879,0.57755,0.27852,0.27617002
3MINDIA.BO,3M India Limited,Industrials,523395,Diversified,0.08739023425923148,0.022214769917549643,0.234,1.294,0.39122,0.17899999,0.17241
GMRINFRA.BO,GMR Airports Infrastructure Limited,Industrials,532754,Services,0.12991362530000428,0.02033269857052528,0.607,5680.539,0.54924,0.29865998,0.17139
DELHIVERY.BO,Delhivery Limited,Industrials,543529,Services,0.13867668609159534,-0.008723488945824864,,10.025,0.80331004,-0.04458,-0.0962
THERMAX.BO,Thermax Limited,Industrials,500411,Capital Goods,0.08712441251672104,0.01644943329090206,0.252,26.895,0.44394,0.083009996,0.07456
ESCORTS.BO,Escorts Kubota Limited,Industrials,500495,Capital Goods,0.12164892344617165,0.034809243826813406,0.274,0.618,0.28368,0.11399999,0.10678001
VOLTAS.BO,Voltas Limited,Industrials,500575,Consumer Durables,0.09756360905326862,0.02276053767071548,0.349,9.648,0.22400999,0.053239997,0.02555
RVNL.BO,Rail Vikas Nigam Limited,Industrials,542649,Construction,0.18697184036709533,0.05068966315232568,1.606,75.624,0.07586,0.06039,0.05943
TIMKEN.BO,Timken India Limited,Industrials,522113,Capital Goods,0.09186808836369884,0.029298650513794624,0.463,0.524,0.39079,0.18621,0.16781001
SUZLON.BO,Suzlon Energy Limited,Industrials,532667,Capital Goods,0.21682685214006184,0.031010639195522105,1.248,4.28,0.37864,0.12878999,0.12208
GRINDWELL.BO,Grindwell Norton Limited,Industrials,506076,Capital Goods,0.08412386981765149,0.028714844178125337,0.476,3.486,0.54398996,0.19763,0.17158002
SKFINDIA.BO,SKF India Limited,Industrials,500472,Capital Goods,0.07590572457802608,0.019898249631870472,0.481,0.611,0.37159002,0.16132,0.09081
KAJARIACER.BO,Kajaria Ceramics Limited,Industrials,500233,Consumer Durables,0.10228182801916848,0.024131975829678104,0.601,6.562,0.59258,0.14357,0.12806
KEI.BO,KEI Industries Limited,Industrials,517569,Capital Goods,0.13485558547538848,0.05667328861143194,0.578,6.752,0.23341998,0.1021,0.09673
BDL.BO,Bharat Dynamics Limited,Industrials,541143,Capital Goods,0.1247349797898848,0.025911594475752975,0.642,0.133,0.56831,0.17082001,0.18935
CARBORUNIV.BO,Carborundum Universal Limited,Industrials,513375,Capital Goods,0.08637579493569116,0.02224876637964527,0.635,6.13,0.5909,0.14536999,0.10613
FINCABLES.BO,Finolex Cables Limited,Industrials,500144,Capital Goods,0.11470612343888041,0.02871383601045092,0.711,0.416,0.21503,0.12149,0.11391
CYIENT.BO,Cyient Limited,Industrials,532175,Information Technology,0.10281816669739857,0.021778201328246694,1.053,23.997,0.35252997,0.16551,0.14619
GODREJIND.BO,Godrej Industries Limited,Industrials,500164,Diversified,0.0924292749183634,0.012106224397811657,0.482,171.87,0.32903,0.14288999,0.11639
ELGIEQUIP.BO,Elgi Equipments Limited,Industrials,522074,Capital Goods,0.11682667023416729,0.028318277822948237,0.537,42.641,0.49575,0.14448,0.15392
KEC.BO,KEC International Limited,Industrials,532714,Capital Goods,0.12343774685880252,0.02852550294273322,0.462,127.782,0.22993,0.05091,0.050630003
IRB.BO,IRB Infrastructure Developers Limited,Industrials,532947,Construction,0.16113619428069545,0.03486548736305083,0.82,133.135,0.58085,0.4719,0.32202998
APARINDS.BO,APAR Industries Limited,Industrials,532259,Capital Goods,0.11742210923825082,0.03868571653337887,-0.203,16.884,0.25149,0.09375,0.08191
BLUEDART.BO,Blue Dart Express Limited,Industrials,526612,Services,0.10180067671405499,0.01189799484152744,0.21,90.059,0.23333,0.12149,0.08469
RHIM.BO,RHI Magnesita India Limited,Industrials,534076,Capital Goods,0.11498341332401464,0.03142520001848188,0.808,12.734,0.38074002,0.12705,0.10507
BLUESTARCO.BO,Blue Star Limited,Industrials,500067,Consumer Durables,0.11203746082635715,0.02982463422131575,0.48,36.937,0.22693,0.06297,0.052729998
LAXMIMACH.BO,Lakshmi Machine Works Limited,Industrials,500252,Capital Goods,0.08938724999703025,0.017987609190462762,0.324,,0.36175,0.09649,0.08505999
VGUARD.BO,V-Guard Industries Limited,Industrials,532953,Consumer Durables,0.09925042748698064,0.02627450203362864,0.153,23.032,0.3107,0.07658,0.06412
TRITURBINE.BO,Triveni Turbine Limited,Industrials,533655,Capital Goods,0.10688388638283196,0.023158702300383093,0.584,0.377,0.49708998,0.18619,0.17856
GRINFRA.BO,G R Infraprojects Limited,Industrials,543317,Construction,0.12648175312305235,-0.0010463382883272945,0.488,93.08,0.35525,0.25923002,0.21528
DATAPATTNS.BO,Data Patterns (India) Limited,Industrials,543428,Capital Goods,0.14693026859057534,0.05529901916428081,,0.225,0.63311,0.38396,0.34798
RITES.BO,RITES Limited,Industrials,541556,Construction,0.08294909529793625,0.018020922260697406,0.162,0.178,0.35346,0.27235,0.21254998
GESHIP.BO,The Great Eastern Shipping Company Limited,Industrials,500620,Services,0.08876895818894338,0.014300455365264477,0.713,31.354,0.6218,0.53551,0.34693
CERA.BO,Cera Sanitaryware Limited,Industrials,532443,Consumer Durables,0.09732404786107972,0.025617993276697008,-0.011,3.888,0.53382,0.16069001,0.1457
AMARAJABAT.BO,Amara Raja Batteries Limited,Industrials,500008,Automobile and Auto Components,0.0833321751663017,0.010786432579272637,0.832,2.016,0.31079,0.13354999,0.08601
KPIL.BO,Kalpataru Projects International Limited,Industrials,522287,Construction,0.11330964580844696,0.023442345491584016,0.678,82.632,0.2559,0.07824,0.0571
NCC.BO,NCC Limited,Industrials,500294,Construction,0.17187164243183478,0.028765509848602048,1.458,21.782,0.14987999,0.08653,0.05308
IRCON.BO,Ircon International Limited,Industrials,541956,Construction,0.11070899400613529,0.028489445303204936,0.716,30.225,0.09788,0.06523,0.063140005
INGERRAND.BO,Ingersoll-Rand (India) Limited,Industrials,500210,Capital Goods,0.09820719940110818,0.02454361940885464,-0.002,0.488,0.42589,0.24555,0.22102
KSB.BO,KSB Limited,Industrials,500249,Capital Goods,0.1050758591989254,0.026413340823100245,0.359,0.226,0.43928,0.13093,0.10288999
NBCC.BO,NBCC (India) Limited,Industrials,534309,Construction,0.1523775844949154,0.030453693003028647,1.227,0.021,0.085260004,0.03917,0.04601
PRAJIND.BO,Praj Industries Limited,Industrials,522205,Capital Goods,0.14132663710642082,0.0320037309861264,0.726,3.377,0.32424,0.094560005,0.07795
ENGINERSIN.BO,Engineers India Limited,Industrials,532178,Construction,0.11961631170537966,0.015093086431887816,0.809,1.069,0.16221,0.11896,0.114259996
COCHINSHIP.BO,Cochin Shipyard Limited,Industrials,540678,Capital Goods,0.1075713100001741,0.0191576173511671,0.584,12.892,0.35126,0.15867,0.17033
GRAPHITE.BO,Graphite India Limited,Industrials,509488,Capital Goods,0.16918238679442343,0.032549883346632426,1.232,6.299,0.45638,0.00765,-0.06179
LATENTVIEW.BO,Latent View Analytics Limited,Industrials,543398,Information Technology,0.09947355987294053,-0.007951030969772805,0.335,1.935,0.34396,0.22181,0.18275
ESABINDIA.BO,ESAB India Limited,Industrials,500133,Capital Goods,0.11564920550799695,0.028925816236841637,0.403,1.193,0.39214,0.19046,0.17202999
KNRCON.BO,KNR Constructions Limited,Industrials,532942,Construction,0.12164738042577389,0.03694914112431966,0.717,25.631,0.29048002,0.21726,0.18526
FINOLEXIND.BO,Finolex Industries Limited,Industrials,500940,Capital Goods,0.11786162358132497,0.01291486294809223,,,,,
HEG.BO,HEG Limited,Industrials,509631,Capital Goods,0.19328043395204203,0.036527466297272285,1.159,15.773,0.57736,0.20955,0.10318
SIS.BO,SIS Limited,Industrials,540673,Services,0.09688789869127683,0.006497260509964844,0.248,69.525,0.17146,0.041929998,0.033859998
QUESS.BO,Quess Corp Limited,Industrials,539978,Services,0.1404080754524014,0.010167119668280176,0.665,33.561,0.10366999,0.024419999,0.01978
MMTC.BO,MMTC Limited,Industrials,513377,Services,0.15039639370133154,0.015100700025478994,1.048,1.831,0.04472,-0.098900005,0.14812
GPPL.BO,Gujarat Pipavav Port Limited,Industrials,533248,Services,0.10958366775782694,0.014734214123967115,0.35,3.812,0.67831004,0.53692,0.48237
GMM.BO,GMM Pfaudler Limited,Industrials,505255,Capital Goods,0.13473304870307773,0.035152121286962365,,,,,
TCIEXP.BO,TCI Express Limited,Industrials,540212,Services,0.12052425437251509,0.025738392716523378,0.5,1.606,0.20844,0.15488,0.14292
NESCO.BO,Nesco Limited,Industrials,505355,Services,0.07960430823215726,0.01772497751531909,0.624,0.016,0.90002,0.68916,0.59435004
PNCINFRA.BO,PNC Infratech Limited,Industrials,539150,Construction,0.1327427630294135,0.022836026011187744,0.833,153.556,0.56573004,0.19568,0.18776
HLEGLAS.BO,HLE Glascoat Limited,Industrials,522215,Capital Goods,0.17221709367116483,0.0498606202215979,0.667,79.166,0.52555,0.13269,0.09089
TEAMLEASE.BO,TeamLease Services Limited,Industrials,539658,Services,0.10390575400294096,0.015711759132637476,0.309,13.422,0.03306,0.01217,0.00829
TCS.BO,Tata Consultancy Services Limited,Technology,532540,Information Technology,0.06296641564118313,0.01385383242763339,0.533,7.656,0.41362998,0.25536,0.24263
INFY.BO,Infosys Limited,Technology,500209,Information Technology,0.07414096616320547,0.01577765106068368,0.62,10.531,0.29929,0.23184,0.21195
HCLTECH.BO,HCL Technologies Limited,Technology,532281,Information Technology,0.07597765831275548,0.017524627880525823,0.631,8.651,0.36407003,0.20761,0.18481001
WIPRO.BO,Wipro Limited,Technology,507685,Information Technology,0.07121536373943195,0.009852331010394072,0.718,25.606,0.29553,0.18423,0.15228
LTIM.BO,LTIMindtree Limited,Technology,540005,Information Technology,0.09276846563162898,0.02910591032305932,0.596,9.639,0.27647,0.16858,0.1598
TECHM.BO,Tech Mahindra Limited,Technology,532755,Information Technology,0.08385663346460993,0.013645645788787252,0.585,9.733,0.31405002,0.11318,0.04716
PAYTM.BO,One97 Communications Limited,Technology,543396,Financial Services,0.15643496128527723,-0.027240651431267037,-0.481,1.561,0.20046,-0.11185,-0.16323
LTTS.BO,L&T Technology Services Limited,Technology,540115,Information Technology,0.10504463071017335,0.02725404009731888,0.435,11.451,0.42567003,0.20054,0.17075
TATAELXSI.BO,Tata Elxsi Limited,Technology,500408,Information Technology,0.13308512265992867,0.04101240121832143,0.798,11.32,0.40421,0.28834,0.27054
MPHASIS.BO,Mphasis Limited,Technology,526299,Information Technology,0.0898513438013408,0.021137125586645947,0.641,19.978,0.40764,0.16495001,0.15464
PERSISTENT.BO,Persistent Systems Limited,Technology,533179,Information Technology,0.11392686213814149,0.029915019283660627,0.678,12.558,0.28261998,0.16648,0.13713999
OFSS.BO,Oracle Financial Services Software Limited,Technology,532466,Information Technology,0.06656900923924453,0.007518347624270724,0.446,0.828,0.50077,0.41228,0.37322
COFORGE.BO,Coforge Limited,Technology,532541,Information Technology,0.1190479750682755,0.03114546321171162,0.648,35.282,0.37667,0.139,0.11585
KPITTECH.BO,KPIT Technologies Limited,Technology,542651,Information Technology,0.18369274864957744,0.06589493188239225,0.977,20.101,0.34175,0.17222,0.15998
DIXON.BO,Dixon Technologies (India) Limited,Technology,540699,Consumer Durables,0.13242656193200694,0.04199347133399745,0.357,40.612,0.09948,0.04217,0.03287
POWERINDIA.BO,Hitachi Energy India Limited,Technology,543187,Capital Goods,0.0996726802718805,0.04788599771808642,0.183,27.639,0.34993,0.05272,0.034879997
TANLA.BO,Tanla Platforms Limited,Technology,532790,Information Technology,0.23003302960238947,0.06875768754180077,1.707,4.528,0.22096,0.18986,0.17271
SONATSOFTW.BO,Sonata Software Limited,Technology,532221,Information Technology,0.1369490807266761,0.05152311525707729,0.978,34.941,0.15429,0.081520006,0.08574
TEJASNET.BO,Tejas Networks Limited,Technology,540595,Telecommunication,0.17237211125403612,0.027466475315921095,0.543,4.588,0.3652,-0.09665,-0.07251
HAPPSTMNDS.BO,Happiest Minds Technologies Limited,Technology,543227,Information Technology,0.13917268154451914,0.03370588529867507,0.068,,0.39936,0.21041,0.23209
BSOFT.BO,Birlasoft Limited,Technology,532400,Information Technology,0.1379877214192959,0.022150281566300146,0.757,3.145,0.39582002,0.10755,0.14173001
CAMS.BO,Computer Age Management Services Limited,Technology,543232,Financial Services,0.10461406012426024,0.02473663411851977,0.315,11.945,0.62895,0.40275002,0.38059
REDINGTON.BO,Redington Limited,Technology,532805,Services,0.11466419443097982,0.023595161798990787,0.862,45.91,0.05728,0.02345,0.0197
ZENSARTECH.BO,Zensar Technologies Limited,Technology,504067,Information Technology,0.13844942569551763,0.02915172384096034,0.822,7.473,0.20989001,0.14464,0.15659
ITI.BO,ITI Limited,Technology,523610,Telecommunication,0.172869701155112,0.03738140933188952,0.629,91.747,0.16680999,-0.09716,-0.26823
FSL.BO,Firstsource Solutions Limited,Technology,532809,Services,0.12867157637332735,0.02711445955366071,0.987,41.268,0.36630002,0.12639,0.106120005
HFCL.BO,HFCL Limited,Technology,500183,Telecommunication,0.17310854193398723,0.031406652327960145,0.908,25.853,0.27206,0.13261,0.113690004
INTELLECT.BO,Intellect Design Arena Limited,Technology,538835,Information Technology,0.18871287507128093,0.03797843135178211,1.256,1.988,0.48216,0.16520001,0.14236
MAPMYINDIA.BO,C. E. Info Systems Limited,Technology,543425,Information Technology,0.1041354981193586,0.01558625612563499,,4.218,0.61198,0.4125,0.40887
ECLERX.BO,eClerx Services Limited,Technology,532927,Services,0.12520387405727282,0.021394551013946925,1.094,10.876,0.38654,0.26086,0.24172
SWSOLAR.BO,Sterling and Wilson Renewable Energy Limited,Technology,542760,Construction,0.24584688425188525,0.020042553790079583,2.024,,-0.08671,-0.23603001,-0.0037099998
MASTEK.BO,Mastek Limited,Technology,523704,Information Technology,0.17123531223106178,0.039835449868897456,1.251,26.998,0.44948003,0.16886,0.13342
STLTECH.BO,Sterlite Technologies Limited,Technology,532374,Telecommunication,0.15842861671367953,0.02670989730881123,1.05,172.706,0.54242,0.14468001,0.08568
INFIBEAM.BO,Infibeam Avenues Limited,Technology,539807,Financial Services,0.16997552788111592,0.02494745995934426,0.748,0.313,0.09983,0.07062,0.06722
